id,earmark_id,raw_name,crp_id,standardized_name,chamber,party,state,district
27582,15977,Dicks,N00007918,Norm Dicks,h,D,WA,
28319,16375,Dicks,N00007918,Norm Dicks,h,D,WA,
30827,17877,Dicks,N00007918,Norm Dicks,h,D,WA,
36294,20838,Dicks,N00007918,Norm Dicks,h,D,WA,
37454,21485,Dicks,N00007918,Norm Dicks,h,D,WA,
37812,21726,Dicks,N00007918,Norm Dicks,h,D,WA,
39747,22692,Dicks,N00007918,Norm Dicks,h,D,WA,
42641,24313,Dicks,N00007918,Norm Dicks,h,D,WA,
49050,28155,Dicks,N00007918,Norm Dicks,h,D,WA,
49288,28280,Dicks,N00007918,Norm Dicks,h,D,WA,
50737,29169,Dicks,N00007918,Norm Dicks,h,D,WA,
51151,29448,Dicks,N00007918,Norm Dicks,h,D,WA,
51586,29755,Dicks,N00007918,Norm Dicks,h,D,WA,
53623,30976,Dicks,N00007918,Norm Dicks,h,D,WA,
54343,31478,Dicks,N00007918,Norm Dicks,h,D,WA,
54350,31483,Dicks,N00007918,Norm Dicks,h,D,WA,
54816,31792,Dicks,N00007918,Norm Dicks,h,D,WA,
56435,32677,Dicks,N00007918,Norm Dicks,h,D,WA,
57693,33368,Dicks,N00007918,Norm Dicks,h,D,WA,
58664,33967,Dicks,N00007918,Norm Dicks,h,D,WA,
58668,33971,Dicks,N00007918,Norm Dicks,h,D,WA,
60086,34740,Dicks,N00007918,Norm Dicks,h,D,WA,
60467,34971,Dicks,N00007918,Norm Dicks,h,D,WA,
61523,35626,Dicks,N00007918,Norm Dicks,h,D,WA,
5752,2564,Dicks,N00007918,Norm Dicks,h,D,WA,
5753,2565,Dicks,N00007918,Norm Dicks,h,D,WA,
5754,2566,Dicks,N00007918,Norm Dicks,h,D,WA,
5757,2567,Dicks,N00007918,Norm Dicks,h,D,WA,
5758,2568,Dicks,N00007918,Norm Dicks,h,D,WA,
5759,2569,Dicks,N00007918,Norm Dicks,h,D,WA,
5760,2570,Dicks,N00007918,Norm Dicks,h,D,WA,
5776,2577,Dicks,N00007918,Norm Dicks,h,D,WA,
5777,2578,Dicks,N00007918,Norm Dicks,h,D,WA,
5778,2579,Dicks,N00007918,Norm Dicks,h,D,WA,
5781,2580,Dicks,N00007918,Norm Dicks,h,D,WA,
5783,2581,Dicks,N00007918,Norm Dicks,h,D,WA,
5794,2582,Dicks,N00007918,Norm Dicks,h,D,WA,
5799,2583,Dicks,N00007918,Norm Dicks,h,D,WA,
5804,2584,Dicks,N00007918,Norm Dicks,h,D,WA,
5815,2585,Dicks,N00007918,Norm Dicks,h,D,WA,
5821,2586,Dicks,N00007918,Norm Dicks,h,D,WA,
5826,2587,Dicks,N00007918,Norm Dicks,h,D,WA,
5829,2588,Dicks,N00007918,Norm Dicks,h,D,WA,
5883,2601,Dicks,N00007918,Norm Dicks,h,D,WA,
5888,2602,Dicks,N00007918,Norm Dicks,h,D,WA,
29226,16902,Dicks,N00007918,Norm Dicks,h,D,WA,
29313,16953,Dicks,N00007918,Norm Dicks,h,D,WA,
33997,19759,Dicks,N00007918,Norm Dicks,h,D,WA,
34260,19927,Dicks,N00007918,Norm Dicks,h,D,WA,
36317,20848,Dicks,N00007918,Norm Dicks,h,D,WA,
40387,23085,Dicks,N00007918,Norm Dicks,h,D,WA,
40424,23106,Dicks,N00007918,Norm Dicks,h,D,WA,
41360,23613,Dicks,N00007918,Norm Dicks,h,D,WA,
41645,23781,Dicks,N00007918,Norm Dicks,h,D,WA,
45824,26108,Dicks,N00007918,Norm Dicks,h,D,WA,
50104,28778,Dicks,N00007918,Norm Dicks,h,D,WA,
51714,29845,Dicks,N00007918,Norm Dicks,h,D,WA,
53127,30687,Dicks,N00007918,Norm Dicks,h,D,WA,
56041,32512,Dicks,N00007918,Norm Dicks,h,D,WA,
57580,33314,Dicks,N00007918,Norm Dicks,h,D,WA,
58135,33664,Dicks,N00007918,Norm Dicks,h,D,WA,
58136,33665,Dicks,N00007918,Norm Dicks,h,D,WA,
58306,33764,Dicks,N00007918,Norm Dicks,h,D,WA,
58628,33953,Dicks,N00007918,Norm Dicks,h,D,WA,
58636,33955,Dicks,N00007918,Norm Dicks,h,D,WA,
58639,33956,Dicks,N00007918,Norm Dicks,h,D,WA,
58641,33957,Dicks,N00007918,Norm Dicks,h,D,WA,
58643,33958,Dicks,N00007918,Norm Dicks,h,D,WA,
63128,36593,Dicks,N00007918,Norm Dicks,h,D,WA,
63869,37094,Dicks,N00007918,Norm Dicks,h,D,WA,
5719,2539,Dicks,N00007918,Norm Dicks,h,D,WA,
5720,2540,Dicks,N00007918,Norm Dicks,h,D,WA,6
5721,2541,Dicks,N00007918,Norm Dicks,h,D,WA,
5724,2542,Dicks,N00007918,Norm Dicks,h,D,WA,
5725,2543,Dicks,N00007918,Norm Dicks,h,D,WA,
22926,13271,Dicks,N00007918,Norm Dicks,h,D,WA,
30813,17871,Dicks,N00007918,Norm Dicks,h,D,WA,
32343,18777,Dicks,N00007918,Norm Dicks,h,D,WA,
50183,28831,Dicks,N00007918,Norm Dicks,h,D,WA,
51713,29844,Dicks,N00007918,Norm Dicks,h,D,WA,
52399,30279,Dicks,N00007918,Norm Dicks,h,D,WA,
58015,33592,Dicks,N00007918,Norm Dicks,h,D,WA,
5740,2555,Dicks,N00007918,Norm Dicks,h,D,WA,
5741,2556,Dicks,N00007918,Norm Dicks,h,D,WA,
5744,2557,Dicks,N00007918,Norm Dicks,h,D,WA,
5746,2559,Dicks,N00007918,Norm Dicks,h,D,WA,
5747,2560,Dicks,N00007918,Norm Dicks,h,D,WA,
5748,2561,Dicks,N00007918,Norm Dicks,h,"",WA,
5749,2562,Dicks,N00007918,Norm Dicks,h,D,WA,
5750,2563,Dicks,N00007918,Norm Dicks,h,D,WA,
27590,15982,Buyer,N00003924,Steve Buyer,h,R,IN,
36081,20785,Buyer,N00003924,Steve Buyer,h,R,IN,
56553,32710,Buyer,N00003924,Steve Buyer,h,R,IN,
59599,34420,Buyer,N00003924,Steve Buyer,h,R,IN,
59600,34421,Buyer,N00003924,Steve Buyer,h,R,IN,
61039,35345,Buyer,N00003924,Steve Buyer,h,R,IN,
3473,1428,Buyer,N00003924,Steve Buyer,h,R,IN,4
4538,1990,Cooper,N00003132,Jim Cooper,h,D,TN,
4543,1991,Cooper,N00003132,Jim Cooper,h,D,TN,
4552,1993,Cooper,N00003132,Jim Cooper,h,D,TN,
32146,18613,Kagen,N00027618,Steve Kagen,h,D,OH,
6069,2680,Doolittle,N00007556,John T Doolittle,h,R,CA,
6070,2681,Doolittle,N00007556,John T Doolittle,h,R,CA,
6071,2682,Doolittle,N00007556,John T Doolittle,h,R,CA,4
6072,2683,Doolittle,N00007556,John T Doolittle,h,R,CA,
6073,2684,Doolittle,N00007556,John T Doolittle,h,R,CA,
33585,19528,Courtney,N00024842,Joe Courtney,h,D,CT,
37947,21798,Courtney,N00024842,Joe Courtney,h,D,CT,
41908,23904,Courtney,N00024842,Joe Courtney,h,D,CT,
42918,24472,Courtney,N00024842,Joe Courtney,h,D,CT,
52887,30548,Courtney,N00024842,Joe Courtney,h,D,CT,
56189,32588,Courtney,N00024842,Joe Courtney,h,D,CT,
4664,2064,Courtney,N00024842,Joe Courtney,h,D,CT,2
4668,2068,Courtney,N00024842,Joe Courtney,h,D,CT,
4674,2069,Courtney,N00024842,Joe Courtney,h,D,CT,
4677,2070,Courtney,N00024842,Joe Courtney,h,D,CT,
4680,2071,Courtney,N00024842,Joe Courtney,h,D,CT,
4684,2072,Courtney,N00024842,Joe Courtney,h,D,CT,
4695,2073,Courtney,N00024842,Joe Courtney,h,D,CT,
29389,17002,Courtney,N00024842,Joe Courtney,h,D,CT,
39562,22592,Courtney,N00024842,Joe Courtney,h,D,CT,
41451,23666,Courtney,N00024842,Joe Courtney,h,D,CT,
48403,27739,Courtney,N00024842,Joe Courtney,h,D,CT,
48406,27740,Courtney,N00024842,Joe Courtney,h,D,CT,
48994,28120,Courtney,N00024842,Joe Courtney,h,D,CT,
58715,33996,Courtney,N00024842,Joe Courtney,h,D,CT,
4607,2036,Courtney,N00024842,Joe Courtney,h,D,CT,2
4608,2037,Courtney,N00024842,Joe Courtney,h,D,CT,2
4610,2038,Courtney,N00024842,Joe Courtney,h,D,CT,2
57177,33063,LaTourette,N00003545,Steven C LaTourette,h,R,OH,
57437,33217,LaTourette,N00003545,Steven C LaTourette,h,R,OH,
4611,2039,Courtney,N00024842,Joe Courtney,h,D,CT,2
24153,13958,Courtney,N00024842,Joe Courtney,h,D,CT,
57441,33221,LaTourette,N00003545,Steven C LaTourette,h,R,OH,
57882,33494,LaTourette,N00003545,Steven C LaTourette,h,R,OH,
57884,33496,LaTourette,N00003545,Steven C LaTourette,h,R,OH,
41447,23665,Courtney,N00024842,Joe Courtney,h,D,CT,
45018,25641,Courtney,N00024842,Joe Courtney,h,D,CT,
49257,28262,Courtney,N00024842,Joe Courtney,h,D,CT,
54461,31559,Courtney,N00024842,Joe Courtney,h,D,CT,
62194,36056,Courtney,N00024842,Joe Courtney,h,D,CT,
62701,36359,Courtney,N00024842,Joe Courtney,h,D,CT,
4635,2052,Courtney,N00024842,Joe Courtney,h,D,CT,2
4638,2053,Courtney,N00024842,Joe Courtney,h,D,CT,2
4641,2054,Courtney,N00024842,Joe Courtney,h,D,CT,2
4642,2055,Courtney,N00024842,Joe Courtney,h,D,CT,2
4644,2056,Courtney,N00024842,Joe Courtney,h,D,CT,
4648,2059,Courtney,N00024842,Joe Courtney,h,D,CT,0
4653,2060,Courtney,N00024842,Joe Courtney,h,D,CT,2
4655,2061,Courtney,N00024842,Joe Courtney,h,D,CT,
4658,2062,Courtney,N00024842,Joe Courtney,h,D,CT,
4662,2063,Courtney,N00024842,Joe Courtney,h,D,CT,2
2511,922,Shelby,N00009920,Richard C Shelby,s,R,AL,
2513,923,Shelby,N00009920,Richard C Shelby,s,R,AL,
2517,926,Shelby,N00009920,Richard C Shelby,s,R,AL,
2520,927,Shelby,N00009920,Richard C Shelby,s,R,AL,
2522,928,Shelby,N00009920,Richard C Shelby,s,R,AL,
2524,929,Shelby,N00009920,Richard C Shelby,s,R,AL,
2528,930,Shelby,N00009920,Richard C Shelby,s,R,AL,
14825,7734,Shelby,N00009920,Richard C Shelby,s,R,AL,
14828,7736,Shelby,N00009920,Richard C Shelby,s,R,AL,
14830,7737,Shelby,N00009920,Richard C Shelby,s,R,AL,
14833,7738,Shelby,N00009920,Richard C Shelby,s,R,AL,
14835,7739,Shelby,N00009920,Richard C Shelby,s,R,AL,
17981,9738,Shelby,N00009920,Richard C Shelby,s,R,AL,
18483,10120,Shelby,N00009920,Richard C Shelby,s,R,AL,
18746,10320,Shelby,N00009920,Richard C Shelby,s,R,AL,
19426,10814,Shelby,N00009920,Richard C Shelby,s,R,AL,
20412,11525,Shelby,N00009920,Richard C Shelby,s,R,AL,
20503,11583,Shelby,N00009920,Richard C Shelby,s,R,AL,
21384,12139,Shelby,N00009920,Richard C Shelby,s,R,AL,
21500,12186,Shelby,N00009920,Richard C Shelby,s,R,AL,
22062,12599,Shelby,N00009920,Richard C Shelby,s,R,AL,
22088,12621,Shelby,N00009920,Richard C Shelby,s,R,AL,
22090,12622,Shelby,N00009920,Richard C Shelby,s,R,AL,
22324,12794,Shelby,N00009920,Richard C Shelby,s,R,AL,
22356,12817,Shelby,N00009920,Richard C Shelby,s,R,AL,
22357,12818,Shelby,N00009920,Richard C Shelby,s,R,AL,
24074,13904,Shelby,N00009920,Richard C Shelby,s,R,AL,
24268,14017,Shelby,N00009920,Richard C Shelby,s,R,AL,
25313,14663,Shelby,N00009920,Richard C Shelby,s,R,AL,
25467,14780,Shelby,N00009920,Richard C Shelby,s,R,AL,
25706,14928,Shelby,N00009920,Richard C Shelby,s,R,AL,
26597,15364,Shelby,N00009920,Richard C Shelby,s,R,AL,
27087,15680,Shelby,N00009920,Richard C Shelby,s,R,AL,
27489,15921,Shelby,N00009920,Richard C Shelby,s,R,AL,
30679,17778,Shelby,N00009920,Richard C Shelby,s,R,AL,
30740,17825,Shelby,N00009920,Richard C Shelby,s,R,AL,
31332,18162,Shelby,N00009920,Richard C Shelby,s,R,AL,
31407,18202,Shelby,N00009920,Richard C Shelby,s,R,AL,
32544,18886,Shelby,N00009920,Richard C Shelby,s,R,AL,
32918,19075,Shelby,N00009920,Richard C Shelby,s,R,AL,
34005,19762,Shelby,N00009920,Richard C Shelby,s,R,AL,
34022,19772,Shelby,N00009920,Richard C Shelby,s,R,AL,
38008,21834,Shelby,N00009920,Richard C Shelby,s,R,AL,
38626,22187,Shelby,N00009920,Richard C Shelby,s,R,AL,
40350,23061,Shelby,N00009920,Richard C Shelby,s,R,AL,
40825,23318,Shelby,N00009920,Richard C Shelby,s,R,AL,
41782,23825,Shelby,N00009920,Richard C Shelby,s,R,AL,
42788,24396,Shelby,N00009920,Richard C Shelby,s,R,AL,
42855,24440,Shelby,N00009920,Richard C Shelby,s,R,AL,
42857,24441,Shelby,N00009920,Richard C Shelby,s,R,AL,
43146,24597,Shelby,N00009920,Richard C Shelby,s,R,AL,
43514,24797,Shelby,N00009920,Richard C Shelby,s,R,AL,
45966,26216,Shelby,N00009920,Richard C Shelby,s,R,AL,
46201,26348,Shelby,N00009920,Richard C Shelby,s,R,AL,
47514,27197,Shelby,N00009920,Richard C Shelby,s,R,AL,
48557,27838,Shelby,N00009920,Richard C Shelby,s,R,AL,
48714,27929,Shelby,N00009920,Richard C Shelby,s,R,AL,
49098,28180,Shelby,N00009920,Richard C Shelby,s,R,AL,
49972,28679,Shelby,N00009920,Richard C Shelby,s,R,AL,
50736,29168,Shelby,N00009920,Richard C Shelby,s,R,AL,
13395,6884,Olver,N00000143,John W Olver,h,D,MA,1
13396,6885,Olver,N00000143,John W Olver,h,D,MA,1
50912,29278,Shelby,N00009920,Richard C Shelby,s,R,AL,
13397,6886,Olver,N00000143,John W Olver,h,D,MA,1
13398,6889,Olver,N00000143,John W Olver,h,D,MA,1
52902,30555,Shelby,N00009920,Richard C Shelby,s,R,AL,
58596,33934,Shelby,N00009920,Richard C Shelby,s,R,AL,
13399,6890,Olver,N00000143,John W Olver,h,D,MA,1
60062,34706,Shelby,N00009920,Richard C Shelby,s,R,AL,
60883,35218,Shelby,N00009920,Richard C Shelby,s,R,AL,
13400,6891,Olver,N00000143,John W Olver,h,D,MA,1
62169,36036,Shelby,N00009920,Richard C Shelby,s,R,AL,
62434,36209,Shelby,N00009920,Richard C Shelby,s,R,AL,
62658,36339,Shelby,N00009920,Richard C Shelby,s,R,AL,
62661,36340,Shelby,N00009920,Richard C Shelby,s,R,AL,
1018,295,Shelby,N00009920,Richard C Shelby,s,R,AL,
4709,2078,Shelby,N00009920,Richard C Shelby,s,R,AL,
4711,2079,Shelby,N00009920,Richard C Shelby,s,R,AL,
4716,2084,Shelby,N00009920,Richard C Shelby,s,R,AL,
4721,2088,Shelby,N00009920,Richard C Shelby,s,R,AL,
4725,2091,Shelby,N00009920,Richard C Shelby,s,R,AL,
4728,2093,Shelby,N00009920,Richard C Shelby,s,R,AL,
4730,2094,Shelby,N00009920,Richard C Shelby,s,R,AL,
4733,2096,Shelby,N00009920,Richard C Shelby,s,R,AL,
4736,2098,Shelby,N00009920,Richard C Shelby,s,R,AL,
4739,2100,Shelby,N00009920,Richard C Shelby,s,R,AL,
4742,2101,Shelby,N00009920,Richard C Shelby,s,R,AL,
4747,2105,Shelby,N00009920,Richard C Shelby,s,R,AL,
4752,2110,Shelby,N00009920,Richard C Shelby,s,R,AL,
4755,2112,Shelby,N00009920,Richard C Shelby,s,R,AL,
4757,2113,Shelby,N00009920,Richard C Shelby,s,R,AL,
4760,2114,Shelby,N00009920,Richard C Shelby,s,R,AL,
4762,2115,Shelby,N00009920,Richard C Shelby,s,R,AL,
4765,2117,Shelby,N00009920,Richard C Shelby,s,R,AL,
4769,2118,Shelby,N00009920,Richard C Shelby,s,R,AL,
4782,2121,Shelby,N00009920,Richard C Shelby,s,R,AL,
4785,2122,Shelby,N00009920,Richard C Shelby,s,R,AL,
5131,2260,Shelby,N00009920,Richard C Shelby,s,R,AL,
5134,2262,Shelby,N00009920,Richard C Shelby,s,R,AL,
5137,2263,Shelby,N00009920,Richard C Shelby,s,R,AL,
5143,2265,Shelby,N00009920,Richard C Shelby,s,R,AL,
6841,3091,Shelby,N00009920,Richard C Shelby,s,R,AL,
6844,3093,Shelby,N00009920,Richard C Shelby,s,R,AL,
14838,7740,Shelby,N00009920,Richard C Shelby,s,R,AL,
14840,7741,Shelby,N00009920,Richard C Shelby,s,R,AL,
14843,7742,Shelby,N00009920,Richard C Shelby,s,R,AL,
14846,7744,Shelby,N00009920,Richard C Shelby,s,R,AL,
17982,9739,Shelby,N00009920,Richard C Shelby,s,R,AL,
17983,9740,Shelby,N00009920,Richard C Shelby,s,R,AL,
17984,9741,Shelby,N00009920,Richard C Shelby,s,R,AL,
17985,9742,Shelby,N00009920,Richard C Shelby,s,R,AL,
17986,9743,Shelby,N00009920,Richard C Shelby,s,R,AL,
17987,9744,Shelby,N00009920,Richard C Shelby,s,R,AL,
17988,9745,Shelby,N00009920,Richard C Shelby,s,R,AL,
18049,9791,Shelby,N00009920,Richard C Shelby,s,R,AL,
18071,9807,Shelby,N00009920,Richard C Shelby,s,R,AL,
18086,9824,Shelby,N00009920,Richard C Shelby,s,R,AL,
18088,9826,Shelby,N00009920,Richard C Shelby,s,R,AL,
18097,9836,Shelby,N00009920,Richard C Shelby,s,R,AL,
18132,9860,Shelby,N00009920,Richard C Shelby,s,R,AL,
18137,9861,Shelby,N00009920,Richard C Shelby,s,R,AL,
18160,9880,Shelby,N00009920,Richard C Shelby,s,R,AL,
18170,9888,Shelby,N00009920,Richard C Shelby,s,R,AL,
18648,10240,Shelby,N00009920,Richard C Shelby,s,R,AL,
18663,10253,Shelby,N00009920,Richard C Shelby,s,R,AL,
18670,10259,Shelby,N00009920,Richard C Shelby,s,R,AL,
18680,10267,Shelby,N00009920,Richard C Shelby,s,R,AL,
18681,10268,Shelby,N00009920,Richard C Shelby,s,R,AL,
18684,10271,Shelby,N00009920,Richard C Shelby,s,R,AL,
18693,10279,Shelby,N00009920,Richard C Shelby,s,R,AL,
18694,10280,Shelby,N00009920,Richard C Shelby,s,R,AL,
18711,10292,Shelby,N00009920,Richard C Shelby,s,R,AL,
18794,10364,Shelby,N00009920,Richard C Shelby,s,R,AL,
18799,10371,Shelby,N00009920,Richard C Shelby,s,R,AL,
18845,10396,Shelby,N00009920,Richard C Shelby,s,R,AL,
18918,10459,Shelby,N00009920,Richard C Shelby,s,R,AL,
19468,10847,Shelby,N00009920,Richard C Shelby,s,R,AL,
19927,11153,Shelby,N00009920,Richard C Shelby,s,R,AL,
20000,11215,Shelby,N00009920,Richard C Shelby,s,R,AL,
20011,11223,Shelby,N00009920,Richard C Shelby,s,R,AL,
20042,11247,Shelby,N00009920,Richard C Shelby,s,R,AL,
20356,11480,Shelby,N00009920,Richard C Shelby,s,R,AL,
20357,11481,Shelby,N00009920,Richard C Shelby,s,R,AL,
20358,11482,Shelby,N00009920,Richard C Shelby,s,R,AL,
13401,6892,Olver,N00000143,John W Olver,h,D,MA,1
20359,11483,Shelby,N00009920,Richard C Shelby,s,R,AL,
20360,11484,Shelby,N00009920,Richard C Shelby,s,R,AL,
20361,11485,Shelby,N00009920,Richard C Shelby,s,R,AL,
20516,11594,Shelby,N00009920,Richard C Shelby,s,R,AL,
21860,12453,Shelby,N00009920,Richard C Shelby,s,R,AL,
21921,12502,Shelby,N00009920,Richard C Shelby,s,R,AL,
22102,12634,Shelby,N00009920,Richard C Shelby,s,R,AL,
22297,12772,Shelby,N00009920,Richard C Shelby,s,R,AL,
22451,12900,Shelby,N00009920,Richard C Shelby,s,R,AL,
22475,12919,Shelby,N00009920,Richard C Shelby,s,R,AL,
22516,12931,Shelby,N00009920,Richard C Shelby,s,R,AL,
23203,13425,Shelby,N00009920,Richard C Shelby,s,R,AL,
26128,15118,Wicker,N00003280,Roger Wicker,s,R,MS,
23524,13607,Shelby,N00009920,Richard C Shelby,s,R,AL,
23525,13608,Shelby,N00009920,Richard C Shelby,s,R,AL,
26676,15407,Wicker,N00003280,Roger Wicker,s,R,MS,
23526,13609,Shelby,N00009920,Richard C Shelby,s,R,AL,
26858,15520,Wicker,N00003280,Roger Wicker,s,R,MS,
26998,15619,Wicker,N00003280,Roger Wicker,s,R,MS,
27000,15620,Wicker,N00003280,Roger Wicker,s,R,MS,
27581,15976,Wicker,N00003280,Roger Wicker,s,R,MS,
23531,13611,Shelby,N00009920,Richard C Shelby,s,R,AL,
23534,13613,Shelby,N00009920,Richard C Shelby,s,R,AL,
23537,13614,Shelby,N00009920,Richard C Shelby,s,R,AL,
23539,13615,Shelby,N00009920,Richard C Shelby,s,R,AL,
23541,13617,Shelby,N00009920,Richard C Shelby,s,R,AL,
23544,13620,Shelby,N00009920,Richard C Shelby,s,R,AL,
23549,13621,Shelby,N00009920,Richard C Shelby,s,R,AL,
23550,13622,Shelby,N00009920,Richard C Shelby,s,R,AL,
24075,13905,Shelby,N00009920,Richard C Shelby,s,R,AL,
24108,13932,Shelby,N00009920,Richard C Shelby,s,R,AL,
24271,14018,Shelby,N00009920,Richard C Shelby,s,R,AL,
24274,14019,Shelby,N00009920,Richard C Shelby,s,R,AL,
24275,14020,Shelby,N00009920,Richard C Shelby,s,R,AL,
26567,15345,Shelby,N00009920,Richard C Shelby,s,R,AL,
26572,15350,Shelby,N00009920,Richard C Shelby,s,R,AL,
26660,15400,Shelby,N00009920,Richard C Shelby,s,R,AL,
26688,15414,Shelby,N00009920,Richard C Shelby,s,R,AL,
26799,15485,Shelby,N00009920,Richard C Shelby,s,R,AL,
26924,15571,Shelby,N00009920,Richard C Shelby,s,R,AL,
27161,15723,Shelby,N00009920,Richard C Shelby,s,R,AL,
27162,15724,Shelby,N00009920,Richard C Shelby,s,R,AL,
27172,15730,Shelby,N00009920,Richard C Shelby,s,R,AL,
27264,15784,Shelby,N00009920,Richard C Shelby,s,R,AL,
27312,15814,Shelby,N00009920,Richard C Shelby,s,R,AL,
29753,17218,Shelby,N00009920,Richard C Shelby,s,R,AL,
29755,17219,Shelby,N00009920,Richard C Shelby,s,R,AL,
31002,17962,Shelby,N00009920,Richard C Shelby,s,R,AL,
31066,18006,Shelby,N00009920,Richard C Shelby,s,R,AL,
31070,18008,Shelby,N00009920,Richard C Shelby,s,R,AL,
31430,18212,Shelby,N00009920,Richard C Shelby,s,R,AL,
32776,19000,Shelby,N00009920,Richard C Shelby,s,R,AL,
34196,19881,Shelby,N00009920,Richard C Shelby,s,R,AL,
34197,19882,Shelby,N00009920,Richard C Shelby,s,R,AL,
34198,19883,Shelby,N00009920,Richard C Shelby,s,R,AL,
34199,19884,Shelby,N00009920,Richard C Shelby,s,R,AL,
34200,19885,Shelby,N00009920,Richard C Shelby,s,R,AL,
34201,19886,Shelby,N00009920,Richard C Shelby,s,R,AL,
34203,19888,Shelby,N00009920,Richard C Shelby,s,R,AL,
34204,19889,Shelby,N00009920,Richard C Shelby,s,R,AL,
35105,20404,Shelby,N00009920,Richard C Shelby,s,R,AL,
35117,20408,Shelby,N00009920,Richard C Shelby,s,R,AL,
35133,20416,Shelby,N00009920,Richard C Shelby,s,R,AL,
35296,20517,Shelby,N00009920,Richard C Shelby,s,R,AL,
35694,20722,Shelby,N00009920,Richard C Shelby,s,R,AL,
38285,21976,Shelby,N00009920,Richard C Shelby,s,R,AL,
38288,21978,Shelby,N00009920,Richard C Shelby,s,R,AL,
38731,22231,Shelby,N00009920,Richard C Shelby,s,R,AL,
41837,23861,Shelby,N00009920,Richard C Shelby,s,R,AL,
41844,23862,Shelby,N00009920,Richard C Shelby,s,R,AL,
42210,24085,Shelby,N00009920,Richard C Shelby,s,R,AL,
42218,24091,Shelby,N00009920,Richard C Shelby,s,R,AL,
42502,24237,Shelby,N00009920,Richard C Shelby,s,R,AL,
42533,24247,Shelby,N00009920,Richard C Shelby,s,R,AL,
42592,24282,Shelby,N00009920,Richard C Shelby,s,R,AL,
42593,24283,Shelby,N00009920,Richard C Shelby,s,R,AL,
42596,24286,Shelby,N00009920,Richard C Shelby,s,R,AL,
42859,24443,Shelby,N00009920,Richard C Shelby,s,R,AL,
42861,24445,Shelby,N00009920,Richard C Shelby,s,R,AL,
42862,24446,Shelby,N00009920,Richard C Shelby,s,R,AL,
42864,24448,Shelby,N00009920,Richard C Shelby,s,R,AL,
43147,24598,Shelby,N00009920,Richard C Shelby,s,R,AL,
43148,24599,Shelby,N00009920,Richard C Shelby,s,R,AL,
43149,24600,Shelby,N00009920,Richard C Shelby,s,R,AL,
45061,25659,Shelby,N00009920,Richard C Shelby,s,R,AL,
45979,26227,Shelby,N00009920,Richard C Shelby,s,R,AL,
48375,27722,Shelby,N00009920,Richard C Shelby,s,R,AL,
48558,27839,Shelby,N00009920,Richard C Shelby,s,R,AL,
50075,28757,Shelby,N00009920,Richard C Shelby,s,R,AL,
59311,34210,Wicker,N00003280,Roger Wicker,s,R,MS,
50747,29175,Shelby,N00009920,Richard C Shelby,s,R,AL,
51012,29354,Shelby,N00009920,Richard C Shelby,s,R,AL,
57605,33327,Shelby,N00009920,Richard C Shelby,s,R,AL,
59165,34134,Shelby,N00009920,Richard C Shelby,s,R,AL,
59618,34429,Wicker,N00003280,Roger Wicker,s,R,MS,
61951,35886,Shelby,N00009920,Richard C Shelby,s,R,AL,
61953,35887,Shelby,N00009920,Richard C Shelby,s,R,AL,
61955,35888,Shelby,N00009920,Richard C Shelby,s,R,AL,
62506,36252,Shelby,N00009920,Richard C Shelby,s,R,AL,
62663,36342,Shelby,N00009920,Richard C Shelby,s,R,AL,
59735,34483,Wicker,N00003280,Roger Wicker,s,R,MS,
233,49,Shelby,N00009920,Richard C Shelby,s,R,AL,
239,52,Shelby,N00009920,Richard C Shelby,s,R,AL,
6847,3094,Shelby,N00009920,Richard C Shelby,s,R,AL,
6872,3108,Shelby,N00009920,Richard C Shelby,s,R,AL,
14820,7731,Shelby,N00009920,Richard C Shelby,s,R,AL,
14822,7732,Shelby,N00009920,Richard C Shelby,s,R,AL,
17956,9714,Shelby,N00009920,Richard C Shelby,s,R,AL,
18131,9859,Shelby,N00009920,Richard C Shelby,s,R,AL,
18401,10052,Shelby,N00009920,Richard C Shelby,s,R,AL,
18745,10319,Shelby,N00009920,Richard C Shelby,s,R,AL,
19243,10678,Shelby,N00009920,Richard C Shelby,s,R,AL,
19354,10757,Shelby,N00009920,Richard C Shelby,s,R,AL,
19371,10770,Shelby,N00009920,Richard C Shelby,s,R,AL,
19374,10772,Shelby,N00009920,Richard C Shelby,s,R,AL,
19392,10785,Shelby,N00009920,Richard C Shelby,s,R,AL,
20029,11235,Shelby,N00009920,Richard C Shelby,s,R,AL,
20344,11471,Shelby,N00009920,Richard C Shelby,s,R,AL,
20588,11667,Shelby,N00009920,Richard C Shelby,s,R,AL,
20699,11753,Shelby,N00009920,Richard C Shelby,s,R,AL,
21047,12013,Shelby,N00009920,Richard C Shelby,s,R,AL,
22051,12592,Shelby,N00009920,Richard C Shelby,s,R,AL,
22283,12761,Shelby,N00009920,Richard C Shelby,s,R,AL,
22320,12791,Shelby,N00009920,Richard C Shelby,s,R,AL,
23450,13556,Shelby,N00009920,Richard C Shelby,s,R,AL,
23691,13717,Shelby,N00009920,Richard C Shelby,s,R,AL,
24399,14111,Shelby,N00009920,Richard C Shelby,s,R,AL,
24401,14112,Shelby,N00009920,Richard C Shelby,s,R,AL,
25419,14743,Shelby,N00009920,Richard C Shelby,s,R,AL,
25464,14779,Shelby,N00009920,Richard C Shelby,s,R,AL,
26222,15177,Shelby,N00009920,Richard C Shelby,s,R,AL,
